model,img_idx,true_class,group,hook,repr_dist
D4LensPINN,2,0,flip_h_r270,H10_deflection,0.4014458970601868
D4LensPINN,2,0,flip_h_r270,H11_inv_lens,0.7949281185574615
D4LensPINN,2,0,flip_h_r270,H12_HANDOFF,0.7964798642968214
D4LensPINN,2,0,flip_h_r270,H12b_input_proj,0.9202794256668653
D4LensPINN,2,0,flip_h_r270,H13_eff3,0.9692315816085585
D4LensPINN,2,0,flip_h_r270,H13b_eff4,0.9067013411257033
D4LensPINN,2,0,flip_h_r270,H14_eff5,0.8473289503165234
D4LensPINN,2,0,flip_h_r270,H14b_eff6,0.5839147064166035
D4LensPINN,2,0,flip_h_r270,H15_before_gap,1.6233513845924308
D4LensPINN,2,0,flip_h_r270,H16_after_gap,1.5919223086367729
D4LensPINN,2,0,flip_h_r270,H17_pre_linear,1.5919223086367729
D4LensPINN,3,1,e,H00_preprocess,0.0
D4LensPINN,3,1,e,H01_enc1,0.0
D4LensPINN,3,1,e,H02_enc2,0.0
D4LensPINN,3,1,e,H03_enc3,0.0
D4LensPINN,3,1,e,H04_bot,0.0
D4LensPINN,3,1,e,H08_kappa_out,0.0
D4LensPINN,3,1,e,H09_poisson,0.0
D4LensPINN,3,1,e,H10_deflection,0.0
D4LensPINN,3,1,e,H11_inv_lens,0.0
D4LensPINN,3,1,e,H12_HANDOFF,0.0
D4LensPINN,3,1,e,H12b_input_proj,0.0
D4LensPINN,3,1,e,H13_eff3,0.0
D4LensPINN,3,1,e,H13b_eff4,0.0
D4LensPINN,3,1,e,H14_eff5,0.0
D4LensPINN,3,1,e,H14b_eff6,0.0
D4LensPINN,3,1,e,H15_before_gap,0.0
D4LensPINN,3,1,e,H16_after_gap,0.0
D4LensPINN,3,1,e,H17_pre_linear,0.0
D4LensPINN,3,1,r90,H00_preprocess,1.230081683940725
D4LensPINN,3,1,r90,H01_enc1,1.056443800595473
D4LensPINN,3,1,r90,H02_enc2,0.9333899029748479
D4LensPINN,3,1,r90,H03_enc3,0.7814299768054103
D4LensPINN,3,1,r90,H04_bot,0.5861407930656578
D4LensPINN,3,1,r90,H08_kappa_out,1.1319295174509214
D4LensPINN,3,1,r90,H09_poisson,0.0785044299624519
D4LensPINN,3,1,r90,H10_deflection,0.4231031659467829
D4LensPINN,3,1,r90,H11_inv_lens,0.568119585215787
D4LensPINN,3,1,r90,H12_HANDOFF,0.5696278814294814
D4LensPINN,3,1,r90,H12b_input_proj,0.6605945417533537
D4LensPINN,3,1,r90,H13_eff3,1.0343793662776468
D4LensPINN,3,1,r90,H13b_eff4,1.0165771080117405
D4LensPINN,3,1,r90,H14_eff5,0.9198921929955293
D4LensPINN,3,1,r90,H14b_eff6,0.5453395879854196
D4LensPINN,3,1,r90,H15_before_gap,0.8380257148469672
D4LensPINN,3,1,r90,H16_after_gap,0.4282373209820013
D4LensPINN,3,1,r90,H17_pre_linear,0.4282373209820013
D4LensPINN,3,1,r180,H00_preprocess,1.2833509936815173
D4LensPINN,3,1,r180,H01_enc1,1.1359572721100208
D4LensPINN,3,1,r180,H02_enc2,0.956681536495464
D4LensPINN,3,1,r180,H03_enc3,0.6940688601861512
D4LensPINN,3,1,r180,H04_bot,0.3901443195492746
D4LensPINN,3,1,r180,H08_kappa_out,1.2295994626323228
D4LensPINN,3,1,r180,H09_poisson,0.11566895081077348
D4LensPINN,3,1,r180,H10_deflection,0.600783224774666
D4LensPINN,3,1,r180,H11_inv_lens,0.5932713812019141
D4LensPINN,3,1,r180,H12_HANDOFF,0.5959598400969338
D4LensPINN,3,1,r180,H12b_input_proj,0.7067596093304102
D4LensPINN,3,1,r180,H13_eff3,0.9462741540394791
D4LensPINN,3,1,r180,H13b_eff4,1.3084356210245756
D4LensPINN,3,1,r180,H14_eff5,1.696792947999416
D4LensPINN,3,1,r180,H14b_eff6,0.7444861682576409
D4LensPINN,3,1,r180,H15_before_gap,1.2027790055491394
D4LensPINN,3,1,r180,H16_after_gap,0.16158439440081104
D4LensPINN,3,1,r180,H17_pre_linear,0.16158439440081104
D4LensPINN,3,1,r270,H00_preprocess,1.230081683940725
D4LensPINN,3,1,r270,H01_enc1,1.1369226434129023
D4LensPINN,3,1,r270,H02_enc2,1.046907008742911
D4LensPINN,3,1,r270,H03_enc3,0.8357279209236028
D4LensPINN,3,1,r270,H04_bot,0.6588842775535073
D4LensPINN,3,1,r270,H08_kappa_out,1.2932095361735454
D4LensPINN,3,1,r270,H09_poisson,0.1428140671398437
D4LensPINN,3,1,r270,H10_deflection,0.5701437528837846
D4LensPINN,3,1,r270,H11_inv_lens,0.5685623152281648
D4LensPINN,3,1,r270,H12_HANDOFF,0.5699954228999919
D4LensPINN,3,1,r270,H12b_input_proj,0.6652826188324489
D4LensPINN,3,1,r270,H13_eff3,1.031703913286587
D4LensPINN,3,1,r270,H13b_eff4,0.993434593384332
D4LensPINN,3,1,r270,H14_eff5,0.9437581981277288
D4LensPINN,3,1,r270,H14b_eff6,0.6415230318201902
D4LensPINN,3,1,r270,H15_before_gap,0.9883862458863892
D4LensPINN,3,1,r270,H16_after_gap,0.8186597711364565
D4LensPINN,3,1,r270,H17_pre_linear,0.8186597711364565
D4LensPINN,3,1,flip_h,H00_preprocess,1.214736395359416
D4LensPINN,3,1,flip_h,H01_enc1,1.0290312339522454
D4LensPINN,3,1,flip_h,H02_enc2,0.8506044809874298
D4LensPINN,3,1,flip_h,H03_enc3,0.6077293163553944
D4LensPINN,3,1,flip_h,H04_bot,0.32168169060076
D4LensPINN,3,1,flip_h,H08_kappa_out,0.9910028253288139
D4LensPINN,3,1,flip_h,H09_poisson,0.07441137747110038
D4LensPINN,3,1,flip_h,H10_deflection,0.4391195041859466
D4LensPINN,3,1,flip_h,H11_inv_lens,0.14624428868974884
D4LensPINN,3,1,flip_h,H12_HANDOFF,0.15031421436682457
D4LensPINN,3,1,flip_h,H12b_input_proj,0.2432087812169484
D4LensPINN,3,1,flip_h,H13_eff3,0.8646839025761289
D4LensPINN,3,1,flip_h,H13b_eff4,0.9355208869403377
D4LensPINN,3,1,flip_h,H14_eff5,0.8380779031414501
D4LensPINN,3,1,flip_h,H14b_eff6,0.6200979695698894
D4LensPINN,3,1,flip_h,H15_before_gap,0.9955389356588521
D4LensPINN,3,1,flip_h,H16_after_gap,0.2682412058950377
D4LensPINN,3,1,flip_h,H17_pre_linear,0.2682412058950377
D4LensPINN,3,1,flip_h_r90,H00_preprocess,1.2361590627543957
D4LensPINN,3,1,flip_h_r90,H01_enc1,1.085083027808103
D4LensPINN,3,1,flip_h_r90,H02_enc2,0.9541659490738496
D4LensPINN,3,1,flip_h_r90,H03_enc3,0.7998967055033194
D4LensPINN,3,1,flip_h_r90,H04_bot,0.6101841653764185
D4LensPINN,3,1,flip_h_r90,H08_kappa_out,1.1270089075021907
D4LensPINN,3,1,flip_h_r90,H09_poisson,0.09606536296014902
D4LensPINN,3,1,flip_h_r90,H10_deflection,0.5592076678099038
D4LensPINN,3,1,flip_h_r90,H11_inv_lens,0.5651780515887648
D4LensPINN,3,1,flip_h_r90,H12_HANDOFF,0.5662780050662579
D4LensPINN,3,1,flip_h_r90,H12b_input_proj,0.6583771309193129
D4LensPINN,3,1,flip_h_r90,H13_eff3,1.0392846293522398
D4LensPINN,3,1,flip_h_r90,H13b_eff4,1.048541439946998
D4LensPINN,3,1,flip_h_r90,H14_eff5,0.9159058057497897
D4LensPINN,3,1,flip_h_r90,H14b_eff6,0.7148112332579019
D4LensPINN,3,1,flip_h_r90,H15_before_gap,1.1452516628684546
D4LensPINN,3,1,flip_h_r90,H16_after_gap,0.2579328818251748
D4LensPINN,3,1,flip_h_r90,H17_pre_linear,0.2579328818251748
D4LensPINN,3,1,flip_h_r180,H00_preprocess,1.2823419983130775
D4LensPINN,3,1,flip_h_r180,H01_enc1,1.1678873888157926
D4LensPINN,3,1,flip_h_r180,H02_enc2,1.0108816197001138
D4LensPINN,3,1,flip_h_r180,H03_enc3,0.7104852174327402
D4LensPINN,3,1,flip_h_r180,H04_bot,0.4480024257892477
D4LensPINN,3,1,flip_h_r180,H08_kappa_out,1.2201874655147575
D4LensPINN,3,1,flip_h_r180,H09_poisson,0.13051127500928458
D4LensPINN,3,1,flip_h_r180,H10_deflection,0.44884937159818533
D4LensPINN,3,1,flip_h_r180,H11_inv_lens,0.5891526117967996
D4LensPINN,3,1,flip_h_r180,H12_HANDOFF,0.5917125062820173
D4LensPINN,3,1,flip_h_r180,H12b_input_proj,0.6978606381810719
D4LensPINN,3,1,flip_h_r180,H13_eff3,0.9595275213869255
D4LensPINN,3,1,flip_h_r180,H13b_eff4,0.9907333540069281
D4LensPINN,3,1,flip_h_r180,H14_eff5,0.7981891196642416
D4LensPINN,3,1,flip_h_r180,H14b_eff6,0.5228697496451084
D4LensPINN,3,1,flip_h_r180,H15_before_gap,0.8221496884403883
D4LensPINN,3,1,flip_h_r180,H16_after_gap,0.6811717050609669
D4LensPINN,3,1,flip_h_r180,H17_pre_linear,0.6811717050609669
D4LensPINN,3,1,flip_h_r270,H00_preprocess,1.253927889095921
D4LensPINN,3,1,flip_h_r270,H01_enc1,1.1381679570922398
D4LensPINN,3,1,flip_h_r270,H02_enc2,0.9976499320557102
D4LensPINN,3,1,flip_h_r270,H03_enc3,0.8111069387623991
D4LensPINN,3,1,flip_h_r270,H04_bot,0.5925798597014877
D4LensPINN,3,1,flip_h_r270,H08_kappa_out,1.139159206748106
D4LensPINN,3,1,flip_h_r270,H09_poisson,0.07580654246398723
D4LensPINN,3,1,flip_h_r270,H10_deflection,0.2591559289073429
D4LensPINN,3,1,flip_h_r270,H11_inv_lens,0.5667564092153398
D4LensPINN,3,1,flip_h_r270,H12_HANDOFF,0.568708886803109
D4LensPINN,3,1,flip_h_r270,H12b_input_proj,0.6617382789342475
D4LensPINN,3,1,flip_h_r270,H13_eff3,1.0203905216410356
D4LensPINN,3,1,flip_h_r270,H13b_eff4,0.8838895962957048
D4LensPINN,3,1,flip_h_r270,H14_eff5,0.8528103010614045
D4LensPINN,3,1,flip_h_r270,H14b_eff6,0.5540657190479651
D4LensPINN,3,1,flip_h_r270,H15_before_gap,0.8619306784793668
D4LensPINN,3,1,flip_h_r270,H16_after_gap,1.0061188608187952
D4LensPINN,3,1,flip_h_r270,H17_pre_linear,1.0061188608187952
D4LensPINN,4,0,e,H00_preprocess,0.0
D4LensPINN,4,0,e,H01_enc1,0.0
D4LensPINN,4,0,e,H02_enc2,0.0
D4LensPINN,4,0,e,H03_enc3,0.0
D4LensPINN,4,0,e,H04_bot,0.0
D4LensPINN,4,0,e,H08_kappa_out,0.0
D4LensPINN,4,0,e,H09_poisson,0.0
D4LensPINN,4,0,e,H10_deflection,0.0
D4LensPINN,4,0,e,H11_inv_lens,0.0
D4LensPINN,4,0,e,H12_HANDOFF,0.0
D4LensPINN,4,0,e,H12b_input_proj,0.0
D4LensPINN,4,0,e,H13_eff3,0.0
D4LensPINN,4,0,e,H13b_eff4,0.0
D4LensPINN,4,0,e,H14_eff5,0.0
D4LensPINN,4,0,e,H14b_eff6,0.0
D4LensPINN,4,0,e,H15_before_gap,0.0
D4LensPINN,4,0,e,H16_after_gap,0.0
D4LensPINN,4,0,e,H17_pre_linear,0.0
D4LensPINN,4,0,r90,H00_preprocess,1.230075114699169
D4LensPINN,4,0,r90,H01_enc1,1.1397165345196454
D4LensPINN,4,0,r90,H02_enc2,1.034667622763492
D4LensPINN,4,0,r90,H03_enc3,0.916239815260295
D4LensPINN,4,0,r90,H04_bot,0.7799018926758169
D4LensPINN,4,0,r90,H08_kappa_out,1.0545516012768568
D4LensPINN,4,0,r90,H09_poisson,0.08384620330885577
D4LensPINN,4,0,r90,H10_deflection,0.4204857440931146
D4LensPINN,4,0,r90,H11_inv_lens,1.0272100903098766
D4LensPINN,4,0,r90,H12_HANDOFF,1.0281373186693168
D4LensPINN,4,0,r90,H12b_input_proj,1.1298432537876086
D4LensPINN,4,0,r90,H13_eff3,1.119098545954096
D4LensPINN,4,0,r90,H13b_eff4,1.0997090799335574
D4LensPINN,4,0,r90,H14_eff5,1.0004875258614327
D4LensPINN,4,0,r90,H14b_eff6,0.712602931618589
D4LensPINN,4,0,r90,H15_before_gap,1.3673513435849376
D4LensPINN,4,0,r90,H16_after_gap,1.3976334937729247
D4LensPINN,4,0,r90,H17_pre_linear,1.3976334937729247
D4LensPINN,4,0,r180,H00_preprocess,1.262782074153926
D4LensPINN,4,0,r180,H01_enc1,1.168163018907384
D4LensPINN,4,0,r180,H02_enc2,1.0067943067015657
D4LensPINN,4,0,r180,H03_enc3,0.730932536794879
D4LensPINN,4,0,r180,H04_bot,0.4069477544777473
D4LensPINN,4,0,r180,H08_kappa_out,0.894918051228178
D4LensPINN,4,0,r180,H09_poisson,0.04573438357458944
D4LensPINN,4,0,r180,H10_deflection,0.43806545789056534
D4LensPINN,4,0,r180,H11_inv_lens,1.0095815238675423
D4LensPINN,4,0,r180,H12_HANDOFF,1.010445842427033
D4LensPINN,4,0,r180,H12b_input_proj,1.128030918632224
D4LensPINN,4,0,r180,H13_eff3,1.0102450736183286
D4LensPINN,4,0,r180,H13b_eff4,0.8614253361486794
D4LensPINN,4,0,r180,H14_eff5,0.7356546547395532
D4LensPINN,4,0,r180,H14b_eff6,0.47113728936543403
D4LensPINN,4,0,r180,H15_before_gap,0.8936298010356499
D4LensPINN,4,0,r180,H16_after_gap,0.8362142200677436
D4LensPINN,4,0,r180,H17_pre_linear,0.8362142200677436
D4LensPINN,4,0,r270,H00_preprocess,1.230075114699169
D4LensPINN,4,0,r270,H01_enc1,1.1248081094465927
D4LensPINN,4,0,r270,H02_enc2,1.034296043708558
D4LensPINN,4,0,r270,H03_enc3,0.9062960408951334
D4LensPINN,4,0,r270,H04_bot,0.7726590142054577
D4LensPINN,4,0,r270,H08_kappa_out,1.1136173823152897
D4LensPINN,4,0,r270,H09_poisson,0.09237609668600036
D4LensPINN,4,0,r270,H10_deflection,0.5837804066929768
D4LensPINN,4,0,r270,H11_inv_lens,1.0272014385852644
D4LensPINN,4,0,r270,H12_HANDOFF,1.0281709004315789
D4LensPINN,4,0,r270,H12b_input_proj,1.134345744735689
D4LensPINN,4,0,r270,H13_eff3,1.148566292848162
D4LensPINN,4,0,r270,H13b_eff4,1.2738915604092624
D4LensPINN,4,0,r270,H14_eff5,1.0884103718314968
D4LensPINN,4,0,r270,H14b_eff6,0.8037705110151705
D4LensPINN,4,0,r270,H15_before_gap,1.6768655065397855
D4LensPINN,4,0,r270,H16_after_gap,1.738520421062991
D4LensPINN,4,0,r270,H17_pre_linear,1.738520421062991
D4LensPINN,4,0,flip_h,H00_preprocess,1.2454090800129543
D4LensPINN,4,0,flip_h,H01_enc1,1.1233920113861893
D4LensPINN,4,0,flip_h,H02_enc2,0.9441939529230262
D4LensPINN,4,0,flip_h,H03_enc3,0.7048891319902838
D4LensPINN,4,0,flip_h,H04_bot,0.4424740832184016
D4LensPINN,4,0,flip_h,H08_kappa_out,0.7974376944034812
D4LensPINN,4,0,flip_h,H09_poisson,0.0667691126922811
D4LensPINN,4,0,flip_h,H10_deflection,0.5256437463644437
D4LensPINN,4,0,flip_h,H11_inv_lens,0.958505494311561
D4LensPINN,4,0,flip_h,H12_HANDOFF,0.9593609858257851
D4LensPINN,4,0,flip_h,H12b_input_proj,1.0782616658460613
D4LensPINN,4,0,flip_h,H13_eff3,0.9798753705048006
D4LensPINN,4,0,flip_h,H13b_eff4,0.8174317688715963
D4LensPINN,4,0,flip_h,H14_eff5,0.6543699257574521
D4LensPINN,4,0,flip_h,H14b_eff6,0.294701192621017
D4LensPINN,4,0,flip_h,H15_before_gap,0.6501064948436852
D4LensPINN,4,0,flip_h,H16_after_gap,0.6615118390392849
D4LensPINN,4,0,flip_h,H17_pre_linear,0.6615118390392849
D4LensPINN,4,0,flip_h_r90,H00_preprocess,1.3201128841352239
D4LensPINN,4,0,flip_h_r90,H01_enc1,1.1306208453657656
D4LensPINN,4,0,flip_h_r90,H02_enc2,0.9902020244350122
D4LensPINN,4,0,flip_h_r90,H03_enc3,0.8897674654175658
D4LensPINN,4,0,flip_h_r90,H04_bot,0.7495845842655989
D4LensPINN,4,0,flip_h_r90,H08_kappa_out,1.0450061623420073
D4LensPINN,4,0,flip_h_r90,H09_poisson,0.08423149330159596
D4LensPINN,4,0,flip_h_r90,H10_deflection,0.6799568435296331
D4LensPINN,4,0,flip_h_r90,H11_inv_lens,1.0216004371564127
D4LensPINN,4,0,flip_h_r90,H12_HANDOFF,1.0223208985301346
D4LensPINN,4,0,flip_h_r90,H12b_input_proj,1.122211759029145
D4LensPINN,4,0,flip_h_r90,H13_eff3,1.1011948616961513
D4LensPINN,4,0,flip_h_r90,H13b_eff4,1.1249648519047104
D4LensPINN,4,0,flip_h_r90,H14_eff5,1.0537727720757921
D4LensPINN,4,0,flip_h_r90,H14b_eff6,0.7522479126278663
D4LensPINN,4,0,flip_h_r90,H15_before_gap,1.4526740559905025
D4LensPINN,4,0,flip_h_r90,H16_after_gap,1.5274304243110413
D4LensPINN,4,0,flip_h_r90,H17_pre_linear,1.5274304243110413
D4LensPINN,4,0,flip_h_r180,H00_preprocess,1.24213954530313
D4LensPINN,4,0,flip_h_r180,H01_enc1,1.1055832879996472
D4LensPINN,4,0,flip_h_r180,H02_enc2,0.9582609722721773
D4LensPINN,4,0,flip_h_r180,H03_enc3,0.7243080942636981
D4LensPINN,4,0,flip_h_r180,H04_bot,0.4378595399315343
D4LensPINN,4,0,flip_h_r180,H08_kappa_out,0.9019801169934908
D4LensPINN,4,0,flip_h_r180,H09_poisson,0.05760474903507731
D4LensPINN,4,0,flip_h_r180,H10_deflection,0.2656720700783873
D4LensPINN,4,0,flip_h_r180,H11_inv_lens,0.7698985231884997
D4LensPINN,4,0,flip_h_r180,H12_HANDOFF,0.7717942504306585
D4LensPINN,4,0,flip_h_r180,H12b_input_proj,0.8680601315772902
D4LensPINN,4,0,flip_h_r180,H13_eff3,0.9373966373351617
D4LensPINN,4,0,flip_h_r180,H13b_eff4,0.7542183517605374
D4LensPINN,4,0,flip_h_r180,H14_eff5,0.6312069312437341
D4LensPINN,4,0,flip_h_r180,H14b_eff6,0.2376879294569985
D4LensPINN,4,0,flip_h_r180,H15_before_gap,0.45761891856419196
D4LensPINN,4,0,flip_h_r180,H16_after_gap,0.26039421080889236
D4LensPINN,4,0,flip_h_r180,H17_pre_linear,0.26039421080889236
D4LensPINN,4,0,flip_h_r270,H00_preprocess,1.2572197553827884
D4LensPINN,4,0,flip_h_r270,H01_enc1,1.1597510238515694
D4LensPINN,4,0,flip_h_r270,H02_enc2,1.0560281028011917
D4LensPINN,4,0,flip_h_r270,H03_enc3,0.9194443706695117
D4LensPINN,4,0,flip_h_r270,H04_bot,0.7610407176125124
D4LensPINN,4,0,flip_h_r270,H08_kappa_out,0.9607426891105266
D4LensPINN,4,0,flip_h_r270,H09_poisson,0.0710603257564252
D4LensPINN,4,0,flip_h_r270,H10_deflection,0.47535358915389275
D4LensPINN,4,0,flip_h_r270,H11_inv_lens,0.9719881126246052
D4LensPINN,4,0,flip_h_r270,H12_HANDOFF,0.9731320859008212
D4LensPINN,4,0,flip_h_r270,H12b_input_proj,1.0627726484176958
D4LensPINN,4,0,flip_h_r270,H13_eff3,1.127385298571819
D4LensPINN,4,0,flip_h_r270,H13b_eff4,1.1903530925704515
D4LensPINN,4,0,flip_h_r270,H14_eff5,1.1591895406270014
D4LensPINN,4,0,flip_h_r270,H14b_eff6,0.8427011825298658
D4LensPINN,4,0,flip_h_r270,H15_before_gap,1.8209970095672183
D4LensPINN,4,0,flip_h_r270,H16_after_gap,2.008574187414523
D4LensPINN,4,0,flip_h_r270,H17_pre_linear,2.008574187414523
D4LensPINN,5,0,e,H00_preprocess,0.0
D4LensPINN,5,0,e,H01_enc1,0.0
D4LensPINN,5,0,e,H02_enc2,0.0
D4LensPINN,5,0,e,H03_enc3,0.0
D4LensPINN,5,0,e,H04_bot,0.0
D4LensPINN,5,0,e,H08_kappa_out,0.0
D4LensPINN,5,0,e,H09_poisson,0.0
D4LensPINN,5,0,e,H10_deflection,0.0
D4LensPINN,5,0,e,H11_inv_lens,0.0
D4LensPINN,5,0,e,H12_HANDOFF,0.0
D4LensPINN,5,0,e,H12b_input_proj,0.0
D4LensPINN,5,0,e,H13_eff3,0.0
D4LensPINN,5,0,e,H13b_eff4,0.0
D4LensPINN,5,0,e,H14_eff5,0.0
D4LensPINN,5,0,e,H14b_eff6,0.0
D4LensPINN,5,0,e,H15_before_gap,0.0
D4LensPINN,5,0,e,H16_after_gap,0.0
D4LensPINN,5,0,e,H17_pre_linear,0.0
D4LensPINN,5,0,r90,H00_preprocess,1.2228574841463664
D4LensPINN,5,0,r90,H01_enc1,1.1967550509799918
D4LensPINN,5,0,r90,H02_enc2,1.1238256469208194
D4LensPINN,5,0,r90,H03_enc3,1.234517363962816
D4LensPINN,5,0,r90,H04_bot,1.4514178108785158
D4LensPINN,5,0,r90,H08_kappa_out,1.0015214883374788
D4LensPINN,5,0,r90,H09_poisson,0.11031138643870635
D4LensPINN,5,0,r90,H10_deflection,0.6345438262072007
D4LensPINN,5,0,r90,H11_inv_lens,1.1479590737222383
D4LensPINN,5,0,r90,H12_HANDOFF,1.1485359833538984
D4LensPINN,5,0,r90,H12b_input_proj,1.2325510253141445
D4LensPINN,5,0,r90,H13_eff3,1.1159220971969452
D4LensPINN,5,0,r90,H13b_eff4,1.0869830627074608
D4LensPINN,5,0,r90,H14_eff5,0.9734672551953382
D4LensPINN,5,0,r90,H14b_eff6,0.7056172720206035
D4LensPINN,5,0,r90,H15_before_gap,1.3111026494666789
D4LensPINN,5,0,r90,H16_after_gap,1.3877010833854337
D4LensPINN,5,0,r90,H17_pre_linear,1.3877010833854337
D4LensPINN,5,0,r180,H00_preprocess,1.2657888822044268
D4LensPINN,5,0,r180,H01_enc1,1.179476882143115
D4LensPINN,5,0,r180,H02_enc2,1.04960763318293
D4LensPINN,5,0,r180,H03_enc3,0.8779045128890466
D4LensPINN,5,0,r180,H04_bot,0.5786674038164986
D4LensPINN,5,0,r180,H08_kappa_out,1.0288405347010237
D4LensPINN,5,0,r180,H09_poisson,0.09409878550996832
D4LensPINN,5,0,r180,H10_deflection,0.39208629460037847
D4LensPINN,5,0,r180,H11_inv_lens,1.2763239194774911
D4LensPINN,5,0,r180,H12_HANDOFF,1.2762403110154952
D4LensPINN,5,0,r180,H12b_input_proj,1.342913533568976
D4LensPINN,5,0,r180,H13_eff3,1.050346313227353
D4LensPINN,5,0,r180,H13b_eff4,1.5915959602861427
D4LensPINN,5,0,r180,H14_eff5,3.146666546455718
D4LensPINN,5,0,r180,H14b_eff6,0.37489426930992464
D4LensPINN,5,0,r180,H15_before_gap,0.7123815555579489
D4LensPINN,5,0,r180,H16_after_gap,0.6860011540241213
D4LensPINN,5,0,r180,H17_pre_linear,0.6860011540241213
D4LensPINN,5,0,r270,H00_preprocess,1.2228574841463664
D4LensPINN,5,0,r270,H01_enc1,1.154791617282954
D4LensPINN,5,0,r270,H02_enc2,1.053644690323679
D4LensPINN,5,0,r270,H03_enc3,0.9379345636612634
D4LensPINN,5,0,r270,H04_bot,0.7997903636215331
D4LensPINN,5,0,r270,H08_kappa_out,1.0093998259162633
D4LensPINN,5,0,r270,H09_poisson,0.09985398098258302
D4LensPINN,5,0,r270,H10_deflection,0.5141201135958399
D4LensPINN,5,0,r270,H11_inv_lens,1.1484863683549733
D4LensPINN,5,0,r270,H12_HANDOFF,1.1487909390687667
D4LensPINN,5,0,r270,H12b_input_proj,1.2331938905224094
D4LensPINN,5,0,r270,H13_eff3,1.099681060709733
D4LensPINN,5,0,r270,H13b_eff4,1.0485973934031159
D4LensPINN,5,0,r270,H14_eff5,0.9568441034990427
D4LensPINN,5,0,r270,H14b_eff6,0.6446526023628975
D4LensPINN,5,0,r270,H15_before_gap,1.1507462756158842
D4LensPINN,5,0,r270,H16_after_gap,1.21095147356986
D4LensPINN,5,0,r270,H17_pre_linear,1.21095147356986
D4LensPINN,5,0,flip_h,H00_preprocess,1.2070511693513348
D4LensPINN,5,0,flip_h,H01_enc1,1.1359379874728601
D4LensPINN,5,0,flip_h,H02_enc2,0.9422737959002737
D4LensPINN,5,0,flip_h,H03_enc3,1.0359181208634933
D4LensPINN,5,0,flip_h,H04_bot,1.2742752380189128
D4LensPINN,5,0,flip_h,H08_kappa_out,0.63939457958461
D4LensPINN,5,0,flip_h,H09_poisson,0.05344522792360028
D4LensPINN,5,0,flip_h,H10_deflection,0.19550645973903577
D4LensPINN,5,0,flip_h,H11_inv_lens,0.30561073021019874
D4LensPINN,5,0,flip_h,H12_HANDOFF,0.30940409833203203
D4LensPINN,5,0,flip_h,H12b_input_proj,0.39412300816034057
D4LensPINN,5,0,flip_h,H13_eff3,0.8241350412027901
D4LensPINN,5,0,flip_h,H13b_eff4,0.6594913477853712
D4LensPINN,5,0,flip_h,H14_eff5,0.6138419100821819
D4LensPINN,5,0,flip_h,H14b_eff6,0.38827544504354883
D4LensPINN,5,0,flip_h,H15_before_gap,0.776548401004593
D4LensPINN,5,0,flip_h,H16_after_gap,0.7358834621885076
D4LensPINN,5,0,flip_h,H17_pre_linear,0.7358834621885076
D4LensPINN,5,0,flip_h_r90,H00_preprocess,1.270870597021985
D4LensPINN,5,0,flip_h_r90,H01_enc1,1.1844316332842106
D4LensPINN,5,0,flip_h_r90,H02_enc2,1.0732822609624855
D4LensPINN,5,0,flip_h_r90,H03_enc3,0.9159381882266512
D4LensPINN,5,0,flip_h_r90,H04_bot,0.7890795659064543
D4LensPINN,5,0,flip_h_r90,H08_kappa_out,0.9664224656696018
D4LensPINN,5,0,flip_h_r90,H09_poisson,0.09707123088127534
D4LensPINN,5,0,flip_h_r90,H10_deflection,0.656711063302732
D4LensPINN,5,0,flip_h_r90,H11_inv_lens,1.1234358171874976
D4LensPINN,5,0,flip_h_r90,H12_HANDOFF,1.12414137948969
D4LensPINN,5,0,flip_h_r90,H12b_input_proj,1.2071681798571414
D4LensPINN,5,0,flip_h_r90,H13_eff3,1.1054021155791767
D4LensPINN,5,0,flip_h_r90,H13b_eff4,1.0682771652898633
D4LensPINN,5,0,flip_h_r90,H14_eff5,0.9646627565202194
D4LensPINN,5,0,flip_h_r90,H14b_eff6,0.6855534183392573
D4LensPINN,5,0,flip_h_r90,H15_before_gap,1.2146305168467106
D4LensPINN,5,0,flip_h_r90,H16_after_gap,1.2565627828937518
D4LensPINN,5,0,flip_h_r90,H17_pre_linear,1.2565627828937518
D4LensPINN,5,0,flip_h_r180,H00_preprocess,1.2290115883234343
D4LensPINN,5,0,flip_h_r180,H01_enc1,1.1616447252771045
D4LensPINN,5,0,flip_h_r180,H02_enc2,1.04958582115268
D4LensPINN,5,0,flip_h_r180,H03_enc3,0.8994225764949006
D4LensPINN,5,0,flip_h_r180,H04_bot,0.5921838613524787
D4LensPINN,5,0,flip_h_r180,H08_kappa_out,1.002413120732186
D4LensPINN,5,0,flip_h_r180,H09_poisson,0.09132866786082176
D4LensPINN,5,0,flip_h_r180,H10_deflection,0.3992267606906538
D4LensPINN,5,0,flip_h_r180,H11_inv_lens,1.2741543499373316
D4LensPINN,5,0,flip_h_r180,H12_HANDOFF,1.274128992134676
D4LensPINN,5,0,flip_h_r180,H12b_input_proj,1.341154879833715
D4LensPINN,5,0,flip_h_r180,H13_eff3,1.0512825920034894
D4LensPINN,5,0,flip_h_r180,H13b_eff4,1.3092894195026648
D4LensPINN,5,0,flip_h_r180,H14_eff5,1.6543660555285264
D4LensPINN,5,0,flip_h_r180,H14b_eff6,0.3670092406718298
D4LensPINN,5,0,flip_h_r180,H15_before_gap,0.7143876285447979
