model,img_idx,true_class,group,hook,delta_l2,act_diff_sq
VanillaLensPINN,858,0,r180,H00_preprocess,5.556302547454834,1586.00341796875
VanillaLensPINN,858,0,r180,H01_enc1,5.556302547454834,415248.40625
VanillaLensPINN,858,0,r180,H02_enc2,15.788540840148926,249126.6875
VanillaLensPINN,858,0,r180,H03_enc3,3.2268943786621094,82321.40625
VanillaLensPINN,858,0,r180,H04_bot,1.908321499824524,2221173.5
VanillaLensPINN,858,0,r180,H08_kappa_out,5.556302547454834,12.073063850402832
VanillaLensPINN,858,0,r180,H09_poisson,1.4687398672103882,79692.5625
VanillaLensPINN,858,0,r180,H10_deflection,1.4687398672103882,466.6286315917969
VanillaLensPINN,858,0,r180,H11_inv_lens,15.098190307617188,456.5335388183594
VanillaLensPINN,858,0,r180,H12_HANDOFF,4.407580375671387,900.907470703125
VanillaLensPINN,858,0,r180,H13_eff3,4.407580375671387,714881.3125
VanillaLensPINN,858,0,r180,H13b_eff4,4.407580375671387,188568.375
VanillaLensPINN,858,0,r180,H14_eff5,4.407580375671387,225026.84375
VanillaLensPINN,858,0,r180,H14b_eff6,4.407580375671387,89625.5078125
VanillaLensPINN,858,0,r180,H15_before_gap,4.407580375671387,3576.20068359375
VanillaLensPINN,858,0,r180,H16_after_gap,4.407580375671387,50.734764099121094
VanillaLensPINN,858,0,r180,H17_pre_linear,4.407580375671387,50.734764099121094
VanillaLensPINN,858,0,r270,H00_preprocess,3.714629888534546,1052.0762939453125
VanillaLensPINN,858,0,r270,H01_enc1,3.714629888534546,312425.875
VanillaLensPINN,858,0,r270,H02_enc2,14.734085083007812,178714.3125
VanillaLensPINN,858,0,r270,H03_enc3,2.678565502166748,67153.234375
VanillaLensPINN,858,0,r270,H04_bot,1.9705431461334229,1960085.75
VanillaLensPINN,858,0,r270,H08_kappa_out,3.714629888534546,9.356170654296875
VanillaLensPINN,858,0,r270,H09_poisson,1.1138004064559937,158876.9375
VanillaLensPINN,858,0,r270,H10_deflection,1.1138004064559937,413.112548828125
VanillaLensPINN,858,0,r270,H11_inv_lens,13.46876335144043,284.18834590911865
VanillaLensPINN,858,0,r270,H12_HANDOFF,2.202932357788086,561.8031616210938
VanillaLensPINN,858,0,r270,H13_eff3,2.202932357788086,638742.25
VanillaLensPINN,858,0,r270,H13b_eff4,2.202932357788086,182531.90625
VanillaLensPINN,858,0,r270,H14_eff5,2.202932357788086,197292.875
VanillaLensPINN,858,0,r270,H14b_eff6,2.202932357788086,67329.234375
VanillaLensPINN,858,0,r270,H15_before_gap,2.202932357788086,1599.73095703125
VanillaLensPINN,858,0,r270,H16_after_gap,2.202932357788086,7.11313009262085
VanillaLensPINN,858,0,r270,H17_pre_linear,2.202932357788086,7.11313009262085
VanillaLensPINN,858,0,flip_h,H00_preprocess,1.9223085641860962,111.40394592285156
VanillaLensPINN,858,0,flip_h,H01_enc1,1.9223085641860962,16373.3623046875
VanillaLensPINN,858,0,flip_h,H02_enc2,0.072481170296669,4313.64599609375
VanillaLensPINN,858,0,flip_h,H03_enc3,0.3900735676288605,1579.604248046875
VanillaLensPINN,858,0,flip_h,H04_bot,0.37002673745155334,39287.68359375
VanillaLensPINN,858,0,flip_h,H08_kappa_out,1.9223085641860962,0.7652542591094971
VanillaLensPINN,858,0,flip_h,H09_poisson,0.7909494042396545,1159.75341796875
VanillaLensPINN,858,0,flip_h,H10_deflection,0.7909494042396545,5.151139259338379
VanillaLensPINN,858,0,flip_h,H11_inv_lens,11.235994338989258,7.493120223283768
VanillaLensPINN,858,0,flip_h,H12_HANDOFF,0.6167681813240051,15.035545349121094
VanillaLensPINN,858,0,flip_h,H13_eff3,0.6167681813240051,334066.03125
VanillaLensPINN,858,0,flip_h,H13b_eff4,0.6167681813240051,109976.609375
VanillaLensPINN,858,0,flip_h,H14_eff5,0.6167681813240051,110549.34375
VanillaLensPINN,858,0,flip_h,H14b_eff6,0.6167681813240051,14409.267578125
VanillaLensPINN,858,0,flip_h,H15_before_gap,0.6167681813240051,432.1129150390625
VanillaLensPINN,858,0,flip_h,H16_after_gap,0.6167681813240051,1.7827990055084229
VanillaLensPINN,858,0,flip_h,H17_pre_linear,0.6167681813240051,1.7827990055084229
VanillaLensPINN,858,0,flip_h_r90,H00_preprocess,3.4155280590057373,1010.3679809570312
VanillaLensPINN,858,0,flip_h_r90,H01_enc1,3.4155280590057373,299604.125
VanillaLensPINN,858,0,flip_h_r90,H02_enc2,16.220378875732422,190284.625
VanillaLensPINN,858,0,flip_h_r90,H03_enc3,0.4143431484699249,64603.796875
VanillaLensPINN,858,0,flip_h_r90,H04_bot,0.8658495545387268,1873543.125
VanillaLensPINN,858,0,flip_h_r90,H08_kappa_out,3.4155280590057373,9.02347183227539
VanillaLensPINN,858,0,flip_h_r90,H09_poisson,1.0308226346969604,144393.8125
VanillaLensPINN,858,0,flip_h_r90,H10_deflection,1.0308226346969604,420.94671630859375
VanillaLensPINN,858,0,flip_h_r90,H11_inv_lens,12.176963806152344,272.0969409942627
VanillaLensPINN,858,0,flip_h_r90,H12_HANDOFF,0.6101210117340088,535.5396118164062
VanillaLensPINN,858,0,flip_h_r90,H13_eff3,0.6101210117340088,667669.25
VanillaLensPINN,858,0,flip_h_r90,H13b_eff4,0.6101210117340088,186032.6875
VanillaLensPINN,858,0,flip_h_r90,H14_eff5,0.6101210117340088,193694.609375
VanillaLensPINN,858,0,flip_h_r90,H14b_eff6,0.6101210117340088,32727.744140625
VanillaLensPINN,858,0,flip_h_r90,H15_before_gap,0.6101210117340088,964.3411254882812
VanillaLensPINN,858,0,flip_h_r90,H16_after_gap,0.6101210117340088,1.2052501440048218
VanillaLensPINN,858,0,flip_h_r90,H17_pre_linear,0.6101210117340088,1.2052501440048218
VanillaLensPINN,858,0,flip_h_r180,H00_preprocess,9.938570022583008,1579.466552734375
VanillaLensPINN,858,0,flip_h_r180,H01_enc1,9.938570022583008,414063.625
VanillaLensPINN,858,0,flip_h_r180,H02_enc2,15.473713874816895,248362.0625
VanillaLensPINN,858,0,flip_h_r180,H03_enc3,2.408280849456787,84335.9453125
VanillaLensPINN,858,0,flip_h_r180,H04_bot,2.464378833770752,2300644.5
VanillaLensPINN,858,0,flip_h_r180,H08_kappa_out,9.938570022583008,12.24197769165039
VanillaLensPINN,858,0,flip_h_r180,H09_poisson,1.2151187658309937,94925.5
VanillaLensPINN,858,0,flip_h_r180,H10_deflection,1.2151187658309937,489.9661560058594
VanillaLensPINN,858,0,flip_h_r180,H11_inv_lens,14.011972427368164,455.689754486084
VanillaLensPINN,858,0,flip_h_r180,H12_HANDOFF,2.2199628353118896,899.5203247070312
VanillaLensPINN,858,0,flip_h_r180,H13_eff3,2.2199628353118896,718640.0625
VanillaLensPINN,858,0,flip_h_r180,H13b_eff4,2.2199628353118896,193506.5625
VanillaLensPINN,858,0,flip_h_r180,H14_eff5,2.2199628353118896,227114.28125
VanillaLensPINN,858,0,flip_h_r180,H14b_eff6,2.2199628353118896,56401.234375
VanillaLensPINN,858,0,flip_h_r180,H15_before_gap,2.2199628353118896,1422.475830078125
VanillaLensPINN,858,0,flip_h_r180,H16_after_gap,2.2199628353118896,12.372255325317383
VanillaLensPINN,858,0,flip_h_r180,H17_pre_linear,2.2199628353118896,12.372255325317383
VanillaLensPINN,858,0,flip_h_r270,H00_preprocess,7.338009357452393,1092.639892578125
VanillaLensPINN,858,0,flip_h_r270,H01_enc1,7.338009357452393,323117.875
VanillaLensPINN,858,0,flip_h_r270,H02_enc2,14.695812225341797,186076.09375
VanillaLensPINN,858,0,flip_h_r270,H03_enc3,2.922508478164673,67469.5625
VanillaLensPINN,858,0,flip_h_r270,H04_bot,1.2532862424850464,1950349.75
VanillaLensPINN,858,0,flip_h_r270,H08_kappa_out,7.338009357452393,9.277623176574707
VanillaLensPINN,858,0,flip_h_r270,H09_poisson,1.3205969333648682,141945.375
VanillaLensPINN,858,0,flip_h_r270,H10_deflection,1.3205969333648682,395.5187683105469
VanillaLensPINN,858,0,flip_h_r270,H11_inv_lens,13.0628662109375,297.18483543395996
VanillaLensPINN,858,0,flip_h_r270,H12_HANDOFF,1.7323707342147827,587.66064453125
VanillaLensPINN,858,0,flip_h_r270,H13_eff3,1.7323707342147827,614301.4375
VanillaLensPINN,858,0,flip_h_r270,H13b_eff4,1.7323707342147827,194810.171875
VanillaLensPINN,858,0,flip_h_r270,H14_eff5,1.7323707342147827,229789.28125
VanillaLensPINN,858,0,flip_h_r270,H14b_eff6,1.7323707342147827,69881.3671875
VanillaLensPINN,858,0,flip_h_r270,H15_before_gap,1.7323707342147827,1404.846435546875
VanillaLensPINN,858,0,flip_h_r270,H16_after_gap,1.7323707342147827,5.949296951293945
VanillaLensPINN,858,0,flip_h_r270,H17_pre_linear,1.7323707342147827,5.949296951293945
VanillaLensPINN,859,1,e,H00_preprocess,0.0,0.0
VanillaLensPINN,859,1,e,H01_enc1,0.0,0.0
VanillaLensPINN,859,1,e,H02_enc2,0.0,0.0
VanillaLensPINN,859,1,e,H03_enc3,0.0,0.0
VanillaLensPINN,859,1,e,H04_bot,0.0,0.0
VanillaLensPINN,859,1,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,859,1,e,H09_poisson,0.0,0.0
VanillaLensPINN,859,1,e,H10_deflection,0.0,0.0
VanillaLensPINN,859,1,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,859,1,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,859,1,e,H13_eff3,0.0,0.0
VanillaLensPINN,859,1,e,H13b_eff4,0.0,0.0
VanillaLensPINN,859,1,e,H14_eff5,0.0,0.0
VanillaLensPINN,859,1,e,H14b_eff6,0.0,0.0
VanillaLensPINN,859,1,e,H15_before_gap,0.0,0.0
VanillaLensPINN,859,1,e,H16_after_gap,0.0,0.0
VanillaLensPINN,859,1,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,859,1,r90,H00_preprocess,10.752153396606445,1058.2972412109375
VanillaLensPINN,859,1,r90,H01_enc1,10.752153396606445,304284.21875
VanillaLensPINN,859,1,r90,H02_enc2,10.562849998474121,228647.21875
VanillaLensPINN,859,1,r90,H03_enc3,4.255507946014404,178224.8125
VanillaLensPINN,859,1,r90,H04_bot,4.5985212326049805,5983503.0
VanillaLensPINN,859,1,r90,H08_kappa_out,10.752153396606445,14.241936683654785
VanillaLensPINN,859,1,r90,H09_poisson,0.9870245456695557,227727.921875
VanillaLensPINN,859,1,r90,H10_deflection,0.9870245456695557,534.6796264648438
VanillaLensPINN,859,1,r90,H11_inv_lens,17.154573440551758,458.6004638671875
VanillaLensPINN,859,1,r90,H12_HANDOFF,9.170413970947266,905.2067260742188
VanillaLensPINN,859,1,r90,H13_eff3,9.170413970947266,905949.8125
VanillaLensPINN,859,1,r90,H13b_eff4,9.170413970947266,471682.3125
VanillaLensPINN,859,1,r90,H14_eff5,9.170413970947266,264676.53125
VanillaLensPINN,859,1,r90,H14b_eff6,9.170413970947266,233934.8125
VanillaLensPINN,859,1,r90,H15_before_gap,9.170413970947266,18768.32421875
VanillaLensPINN,859,1,r90,H16_after_gap,9.170413970947266,151.3973388671875
VanillaLensPINN,859,1,r90,H17_pre_linear,9.170413970947266,151.3973388671875
VanillaLensPINN,859,1,r180,H00_preprocess,8.82463264465332,513.074951171875
VanillaLensPINN,859,1,r180,H01_enc1,8.82463264465332,133397.421875
VanillaLensPINN,859,1,r180,H02_enc2,6.737997055053711,65039.80859375
VanillaLensPINN,859,1,r180,H03_enc3,1.8295973539352417,25578.5234375
VanillaLensPINN,859,1,r180,H04_bot,1.1102309226989746,695772.5
VanillaLensPINN,859,1,r180,H08_kappa_out,8.82463264465332,5.19344425201416
VanillaLensPINN,859,1,r180,H09_poisson,0.4663582146167755,45448.77734375
VanillaLensPINN,859,1,r180,H10_deflection,0.4663582146167755,130.7373809814453
VanillaLensPINN,859,1,r180,H11_inv_lens,9.776649475097656,125.00744819641113
VanillaLensPINN,859,1,r180,H12_HANDOFF,7.5054826736450195,228.07037353515625
VanillaLensPINN,859,1,r180,H13_eff3,7.5054826736450195,696842.875
VanillaLensPINN,859,1,r180,H13b_eff4,7.5054826736450195,396465.25
VanillaLensPINN,859,1,r180,H14_eff5,7.5054826736450195,237275.328125
VanillaLensPINN,859,1,r180,H14b_eff6,7.5054826736450195,310215.125
VanillaLensPINN,859,1,r180,H15_before_gap,7.5054826736450195,26009.080078125
VanillaLensPINN,859,1,r180,H16_after_gap,7.5054826736450195,81.66986846923828
VanillaLensPINN,859,1,r180,H17_pre_linear,7.5054826736450195,81.66986846923828
VanillaLensPINN,859,1,r270,H00_preprocess,10.282059669494629,1058.297119140625
VanillaLensPINN,859,1,r270,H01_enc1,10.282059669494629,304433.0
VanillaLensPINN,859,1,r270,H02_enc2,11.574443817138672,225073.328125
VanillaLensPINN,859,1,r270,H03_enc3,4.715320110321045,178501.609375
VanillaLensPINN,859,1,r270,H04_bot,4.813147068023682,5981999.5
VanillaLensPINN,859,1,r270,H08_kappa_out,10.282059669494629,14.371976852416992
VanillaLensPINN,859,1,r270,H09_poisson,1.0559941530227661,196325.140625
VanillaLensPINN,859,1,r270,H10_deflection,1.0559941530227661,522.2975463867188
VanillaLensPINN,859,1,r270,H11_inv_lens,20.168136596679688,458.47814750671387
VanillaLensPINN,859,1,r270,H12_HANDOFF,4.764429569244385,905.2144165039062
VanillaLensPINN,859,1,r270,H13_eff3,4.764429569244385,901698.625
VanillaLensPINN,859,1,r270,H13b_eff4,4.764429569244385,438917.125
VanillaLensPINN,859,1,r270,H14_eff5,4.764429569244385,243432.40625
VanillaLensPINN,859,1,r270,H14b_eff6,4.764429569244385,214117.625
VanillaLensPINN,859,1,r270,H15_before_gap,4.764429569244385,16986.828125
VanillaLensPINN,859,1,r270,H16_after_gap,4.764429569244385,44.137996673583984
VanillaLensPINN,859,1,r270,H17_pre_linear,4.764429569244385,44.137996673583984
VanillaLensPINN,859,1,flip_h,H00_preprocess,4.445180416107178,389.65936279296875
VanillaLensPINN,859,1,flip_h,H01_enc1,4.445180416107178,102298.6796875
VanillaLensPINN,859,1,flip_h,H02_enc2,8.755633354187012,53332.0234375
VanillaLensPINN,859,1,flip_h,H03_enc3,1.0678614377975464,17777.61328125
VanillaLensPINN,859,1,flip_h,H04_bot,0.6179789900779724,484115.25
VanillaLensPINN,859,1,flip_h,H08_kappa_out,4.445180416107178,4.285962104797363
VanillaLensPINN,859,1,flip_h,H09_poisson,0.5309439897537231,22292.21875
VanillaLensPINN,859,1,flip_h,H10_deflection,0.5309439897537231,66.10663604736328
VanillaLensPINN,859,1,flip_h,H11_inv_lens,18.31712532043457,79.80371904373169
VanillaLensPINN,859,1,flip_h,H12_HANDOFF,6.522346496582031,152.65292358398438
VanillaLensPINN,859,1,flip_h,H13_eff3,6.522346496582031,598963.375
VanillaLensPINN,859,1,flip_h,H13b_eff4,6.522346496582031,235861.15625
VanillaLensPINN,859,1,flip_h,H14_eff5,6.522346496582031,133861.65625
VanillaLensPINN,859,1,flip_h,H14b_eff6,6.522346496582031,51753.640625
VanillaLensPINN,859,1,flip_h,H15_before_gap,6.522346496582031,4740.47119140625
VanillaLensPINN,859,1,flip_h,H16_after_gap,6.522346496582031,67.76858520507812
VanillaLensPINN,859,1,flip_h,H17_pre_linear,6.522346496582031,67.76858520507812
VanillaLensPINN,859,1,flip_h_r90,H00_preprocess,9.985986709594727,1059.493408203125
VanillaLensPINN,859,1,flip_h_r90,H01_enc1,9.985986709594727,302287.84375
VanillaLensPINN,859,1,flip_h_r90,H02_enc2,11.431397438049316,224209.03125
VanillaLensPINN,859,1,flip_h_r90,H03_enc3,5.4290852546691895,174134.015625
VanillaLensPINN,859,1,flip_h_r90,H04_bot,5.763591289520264,5868117.5
VanillaLensPINN,859,1,flip_h_r90,H08_kappa_out,9.985986709594727,14.322279930114746
VanillaLensPINN,859,1,flip_h_r90,H09_poisson,1.1862149238586426,220056.09375
VanillaLensPINN,859,1,flip_h_r90,H10_deflection,1.1862149238586426,538.3299560546875
VanillaLensPINN,859,1,flip_h_r90,H11_inv_lens,16.99772071838379,450.30961418151855
VanillaLensPINN,859,1,flip_h_r90,H12_HANDOFF,4.529613018035889,888.8102416992188
VanillaLensPINN,859,1,flip_h_r90,H13_eff3,4.529613018035889,929342.625
VanillaLensPINN,859,1,flip_h_r90,H13b_eff4,4.529613018035889,455130.0625
VanillaLensPINN,859,1,flip_h_r90,H14_eff5,4.529613018035889,280952.6875
VanillaLensPINN,859,1,flip_h_r90,H14b_eff6,4.529613018035889,208521.46875
VanillaLensPINN,859,1,flip_h_r90,H15_before_gap,4.529613018035889,15095.1787109375
VanillaLensPINN,859,1,flip_h_r90,H16_after_gap,4.529613018035889,38.78136444091797
VanillaLensPINN,859,1,flip_h_r90,H17_pre_linear,4.529613018035889,38.78136444091797
VanillaLensPINN,859,1,flip_h_r180,H00_preprocess,8.061934471130371,447.1225891113281
VanillaLensPINN,859,1,flip_h_r180,H01_enc1,8.061934471130371,111565.96875
VanillaLensPINN,859,1,flip_h_r180,H02_enc2,8.436819076538086,57930.59375
VanillaLensPINN,859,1,flip_h_r180,H03_enc3,2.4730262756347656,31100.439453125
VanillaLensPINN,859,1,flip_h_r180,H04_bot,2.1348469257354736,924328.125
VanillaLensPINN,859,1,flip_h_r180,H08_kappa_out,8.061934471130371,5.322849273681641
VanillaLensPINN,859,1,flip_h_r180,H09_poisson,0.5285401344299316,14825.943359375
VanillaLensPINN,859,1,flip_h_r180,H10_deflection,0.5285401344299316,107.37800598144531
VanillaLensPINN,859,1,flip_h_r180,H11_inv_lens,8.50201416015625,122.40967273712158
VanillaLensPINN,859,1,flip_h_r180,H12_HANDOFF,8.444937705993652,220.72230529785156
VanillaLensPINN,859,1,flip_h_r180,H13_eff3,8.444937705993652,676559.625
VanillaLensPINN,859,1,flip_h_r180,H13b_eff4,8.444937705993652,372004.84375
VanillaLensPINN,859,1,flip_h_r180,H14_eff5,8.444937705993652,216668.078125
VanillaLensPINN,859,1,flip_h_r180,H14b_eff6,8.444937705993652,294371.6875
VanillaLensPINN,859,1,flip_h_r180,H15_before_gap,8.444937705993652,23429.3203125
VanillaLensPINN,859,1,flip_h_r180,H16_after_gap,8.444937705993652,109.62199401855469
VanillaLensPINN,859,1,flip_h_r180,H17_pre_linear,8.444937705993652,109.62199401855469
VanillaLensPINN,859,1,flip_h_r270,H00_preprocess,11.047992706298828,1050.65478515625
VanillaLensPINN,859,1,flip_h_r270,H01_enc1,11.047992706298828,305437.3125
VanillaLensPINN,859,1,flip_h_r270,H02_enc2,10.815878868103027,224376.046875
VanillaLensPINN,859,1,flip_h_r270,H03_enc3,5.231865406036377,177885.578125
VanillaLensPINN,859,1,flip_h_r270,H04_bot,4.929562568664551,5952240.0
VanillaLensPINN,859,1,flip_h_r270,H08_kappa_out,11.047992706298828,13.894493103027344
VanillaLensPINN,859,1,flip_h_r270,H09_poisson,0.22631335258483887,163042.484375
VanillaLensPINN,859,1,flip_h_r270,H10_deflection,0.22631335258483887,472.7572937011719
VanillaLensPINN,859,1,flip_h_r270,H11_inv_lens,14.376914024353027,464.5158224105835
VanillaLensPINN,859,1,flip_h_r270,H12_HANDOFF,4.56348180770874,917.1670532226562
VanillaLensPINN,859,1,flip_h_r270,H13_eff3,4.56348180770874,905817.75
VanillaLensPINN,859,1,flip_h_r270,H13b_eff4,4.56348180770874,456568.53125
VanillaLensPINN,859,1,flip_h_r270,H14_eff5,4.56348180770874,227308.25
VanillaLensPINN,859,1,flip_h_r270,H14b_eff6,4.56348180770874,262634.28125
VanillaLensPINN,859,1,flip_h_r270,H15_before_gap,4.56348180770874,22697.236328125
VanillaLensPINN,859,1,flip_h_r270,H16_after_gap,4.56348180770874,43.973388671875
VanillaLensPINN,859,1,flip_h_r270,H17_pre_linear,4.56348180770874,43.973388671875
VanillaLensPINN,868,2,e,H00_preprocess,0.0,0.0
VanillaLensPINN,868,2,e,H01_enc1,0.0,0.0
VanillaLensPINN,868,2,e,H02_enc2,0.0,0.0
VanillaLensPINN,868,2,e,H03_enc3,0.0,0.0
VanillaLensPINN,868,2,e,H04_bot,0.0,0.0
VanillaLensPINN,868,2,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,868,2,e,H09_poisson,0.0,0.0
VanillaLensPINN,868,2,e,H10_deflection,0.0,0.0
VanillaLensPINN,868,2,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,868,2,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,868,2,e,H13_eff3,0.0,0.0
VanillaLensPINN,868,2,e,H13b_eff4,0.0,0.0
VanillaLensPINN,868,2,e,H14_eff5,0.0,0.0
VanillaLensPINN,868,2,e,H14b_eff6,0.0,0.0
VanillaLensPINN,868,2,e,H15_before_gap,0.0,0.0
VanillaLensPINN,868,2,e,H16_after_gap,0.0,0.0
VanillaLensPINN,868,2,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,868,2,r90,H00_preprocess,7.01570987701416,782.077392578125
VanillaLensPINN,868,2,r90,H01_enc1,7.01570987701416,243581.3125
VanillaLensPINN,868,2,r90,H02_enc2,0.5846250653266907,179124.375
VanillaLensPINN,868,2,r90,H03_enc3,2.0243778228759766,99424.859375
VanillaLensPINN,868,2,r90,H04_bot,0.3889446258544922,3040339.0
VanillaLensPINN,868,2,r90,H08_kappa_out,7.01570987701416,15.423946380615234
VanillaLensPINN,868,2,r90,H09_poisson,1.369987964630127,342660.5
VanillaLensPINN,868,2,r90,H10_deflection,1.369987964630127,1059.66015625
VanillaLensPINN,868,2,r90,H11_inv_lens,3.145136594772339,326.28771209716797
VanillaLensPINN,868,2,r90,H12_HANDOFF,2.886763334274292,639.0105590820312
VanillaLensPINN,868,2,r90,H13_eff3,2.886763334274292,840918.1875
VanillaLensPINN,868,2,r90,H13b_eff4,2.886763334274292,411334.78125
VanillaLensPINN,868,2,r90,H14_eff5,2.886763334274292,326549.3125
VanillaLensPINN,868,2,r90,H14b_eff6,2.886763334274292,115647.3359375
VanillaLensPINN,868,2,r90,H15_before_gap,2.886763334274292,7207.6279296875
VanillaLensPINN,868,2,r90,H16_after_gap,2.886763334274292,13.257102966308594
VanillaLensPINN,868,2,r90,H17_pre_linear,2.886763334274292,13.257102966308594
VanillaLensPINN,868,2,r180,H00_preprocess,1.1631057262420654,898.4913330078125
VanillaLensPINN,868,2,r180,H01_enc1,1.1631057262420654,252040.9375
VanillaLensPINN,868,2,r180,H02_enc2,5.477880477905273,192670.0625
VanillaLensPINN,868,2,r180,H03_enc3,3.3196468353271484,149951.5625
VanillaLensPINN,868,2,r180,H04_bot,1.1116925477981567,4858684.5
VanillaLensPINN,868,2,r180,H08_kappa_out,1.1631057262420654,20.95145034790039
VanillaLensPINN,868,2,r180,H09_poisson,1.0626353025436401,465031.25
VanillaLensPINN,868,2,r180,H10_deflection,1.0626353025436401,1494.4849853515625
VanillaLensPINN,868,2,r180,H11_inv_lens,4.687416076660156,429.2969970703125
VanillaLensPINN,868,2,r180,H12_HANDOFF,1.6675469875335693,837.20751953125
VanillaLensPINN,868,2,r180,H13_eff3,1.6675469875335693,836398.25
VanillaLensPINN,868,2,r180,H13b_eff4,1.6675469875335693,527739.375
VanillaLensPINN,868,2,r180,H14_eff5,1.6675469875335693,529598.8125
VanillaLensPINN,868,2,r180,H14b_eff6,1.6675469875335693,227638.25
VanillaLensPINN,868,2,r180,H15_before_gap,1.6675469875335693,14940.7509765625
VanillaLensPINN,868,2,r180,H16_after_gap,1.6675469875335693,9.822669982910156
VanillaLensPINN,868,2,r180,H17_pre_linear,1.6675469875335693,9.822669982910156
VanillaLensPINN,868,2,r270,H00_preprocess,2.776196002960205,782.0773315429688
VanillaLensPINN,868,2,r270,H01_enc1,2.776196002960205,245263.734375
VanillaLensPINN,868,2,r270,H02_enc2,4.991959571838379,172086.34375
VanillaLensPINN,868,2,r270,H03_enc3,0.626807451248169,98462.828125
VanillaLensPINN,868,2,r270,H04_bot,0.48341211676597595,3010366.5
VanillaLensPINN,868,2,r270,H08_kappa_out,2.776196002960205,13.159029006958008
